ID,Adresse,Bilder,Features,From,Grundgriss,Grundstück,Haus/Wohnung,Kaltmiete,Kaufpreis,Lat,Lon,Miete/Kauf,PLZ,Stadt,Stadtteil,Titel,Wohnfläche,Zimmer,von privat,From_UUID
79533246,"Innere Altstadt, Dresden",11,[], Richert & Oertel Immobilien,True,,Wohnung,761 €,,,,Miete,01067,Dresden,Innere Altstadt,www.r-o.de +++ Wohnen in seiner schönsten Art - Elegant und großzügig!,"83,37 m²",3,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
79535590,"Wilder-Mann-Str. 47, Trachau, Dresden",11,[],Frau Petra Friedrich,True,,Wohnung,,39.000 €,51.09491,13.71764,Kauf,01129,Dresden,Trachau,Praktische Studentenwohnung oder kleines Büro am Wilden Mann in Dresden,"39,6 m²",1,False,99253c7a-9180-3993-8040-cb39e1ab7ee8
79539262,"Radeberger Strasse 48 48, Radeberger Vorstadt, Dresden",8,[Einbauküche],Frau Elisabeth Grimmer,True,,Wohnung,500 €,,51.06984,13.77673,Miete,01099,Dresden,Radeberger Vorstadt,Sehr schöne 2 Raumwohnung in  ruhiger Lage,65 m²,2,False,6f404788-a064-38c7-a014-3c55afa55c08
79539920,"Lilienthalstr. 29, Leuben, Dresden",8,[Garten], Irene Krziwon,False,,Wohnung,260 €,,51.00929,13.82418,Miete,01257,Dresden,Leuben,"Geräumige Single-Wohnung in ruhiger, grüner Lage !",36 m²,"1,5",False,21440bc3-f96c-3774-a6fc-bcff8b2b5f81
79554137,"Leubnitz-Neuostra, Dresden",6,[Balkon/Terrasse],Frau Sabine Zille,True,,Wohnung,,82.845 €,,,Kauf,01217,Dresden,Leubnitz-Neuostra,Niedrige Zinsen - nutzen Sie Ihre Chance auf Eigentum!,"47,34 m²",2,False,06ca4433-b565-3d14-8b8d-c58ae49266da
79554381,"Leubnitz-Neuostra, Dresden",6,[Balkon/Terrasse],Frau Sabine Zille,True,,Wohnung,,98.700 €,,,Kauf,01217,Dresden,Leubnitz-Neuostra,"Zugreifen! - Lage, Preis, Grundriss - hier stimmt alles!","56,41 m²",3,False,06ca4433-b565-3d14-8b8d-c58ae49266da
79555613,"Kleinpestitz/Mockritz, Dresden",13,[Balkon/Terrasse],Frau Karin Konfiszer,False,,Wohnung,,86.000 €,,,Kauf,01189,Dresden,Kleinpestitz/Mockritz,Südhöhe-mit Blick über Dresden als Kapitalanlage,65 m²,3,False,0ec7875c-c4e4-3a83-836c-fe41b5e5d52e
79570370,"Badstraße 0, Weixdorf, Dresden",5,[Garten],Frau Magda Uhlmann,False,,Wohnung,260 €,,51.14243,13.80383,Miete,01465,Dresden,Weixdorf,"++Barrierefreies Wohnen in grüner, ruhiger Lage!!++",40 m²,1,False,ed2f5f9f-97ea-3e0f-89c4-2ee101b713ca
79614656,"Gerokstraße  28, Johannstadt-Süd, Dresden",14,"[Balkon/Terrasse, Garten]",Frau Ines Köhler,True,,Wohnung,500 €,,51.0526,13.76664,Miete,01307,Dresden,Johannstadt-Süd,***Rollstuhlgerechte umgebaute Wohnung ***,81 m²,3,False,37c628ba-6c01-318a-b44a-ec15bf09418b
79629363,"Hosterwitz/Pillnitz, Dresden",3,"[Einbauküche, Garten]", Frau Jutta Bürger,True,,Wohnung,,47.000 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,"1,5-Zimmerwohnung mit Gartennutzung!",36 m²,"1,5",False,469a121c-b8ec-32d6-bb8a-0d5edba3de52
79632538,"Leipziger Vorstadt, Dresden",29,[Garten],Herr Marco Rumpelt,True,,Wohnung,,85.000 €,,,Kauf,01097,Dresden,Leipziger Vorstadt,"vermietete 2-Zi.-EG-Whg. mit Bad mit Badewanne+Fenster, separater Küche, Stellplatz in 01097 Dresden","55,88 m²",2,False,0fa163b0-ceb1-36ae-862d-94e8193c0b3d
79649859,"Ewald-Kluge-Straße 0, Weixdorf, Dresden",5,[Provisionsfrei*],Frau Jeannette Schwarze,True,345 m²,Haus,,329.000 €,51.13956,13.79532,Kauf,01108,Dresden,Weixdorf,"Komfortable Doppelhaushälfte mit Dachstudio, PkW-Stellplatz und Garten",140 m²,4,False,f973ef4a-b555-3b83-8bd8-9c24f709eda1
79656449,"Bühlau/Weißer Hirsch, Dresden",3,"[Balkon/Terrasse, Einbauküche]",Frau Kestner,True,,Wohnung,1.000 €,,,,Miete,01324,Dresden,Bühlau/Weißer Hirsch,*Wohntraum auf dem Weißen Hirsch* mit Einbauküche und Dachterrasse,"128,28 m²",3,False,c05bc699-b13c-3ffd-bee4-e375107abd18
79659407,"Hochschulstr. 14, Südvorstadt-Ost, Dresden",2,[], Vermietungsteam Dresden,True,,Wohnung,307 €,,51.03621,13.73343,Miete,01069,Dresden,Südvorstadt-Ost,GAGFAH GROUP - ca. 48 m² in Dresden-Südvorstadt-Ost,48 m²,2,False,c046b743-8c52-376c-999f-371dc42cf575
79665868,"Radeberger Vorstadt, Dresden",9,"[Balkon/Terrasse, Einbauküche]",Herr Dirk Scheibe,False,,Wohnung,1.300 €,,,,Miete,01099,Dresden,Radeberger Vorstadt,"4 Zi. Maisonettewohnung mit Balkon, DG im Preußischen Viertel!!!",161 m²,4,False,3286fa08-ed8b-3053-a2ed-267d0dd09b98
79708556,"Dahlienweg 4, Gorbitz-Ost, Dresden",7,[Garten],Frau Susanne Hering,False,,Wohnung,328 €,,51.04559,13.68111,Miete,01159,Dresden,Gorbitz-Ost,"Sonnige, frisch renovierte 3-Raum-Wohnung! +Sofort verfügbar!","64,27 m²",3,False,3d071541-3136-3d3f-8a03-7eb042d354b0
79734699,"Rottwerndorfer Str. 3, Leuben, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,450 €,,51.01433,13.81749,Miete,01257,Dresden,Leuben,"Wohnung im Hochhaus, Balkon Westseite. offene Küche zum Wohnzimmer","77,39 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
79743873,"Albert-Wolf-Platz 1-2, Prohlis-Süd, Dresden",4,[Balkon/Terrasse],Frau Susanne Hering,True,,Wohnung,198 €,,51.00817,13.80398,Miete,01239,Dresden,Prohlis-Süd,*** Singlewohnung mit Balkon und stufenlosem Zugang***,"26,43 m²",1,False,3d071541-3136-3d3f-8a03-7eb042d354b0
79744523,"Albert-Wolf-Platz 1-2, Prohlis-Süd, Dresden",8,[Balkon/Terrasse],Frau Susanne Hering,True,,Wohnung,275 €,,51.00817,13.80398,Miete,01239,Dresden,Prohlis-Süd,Tolle kleine 2-Zimmer-Wohnung mit Balkon auf Wunsch mit altersgerechter Dusche!,"42,88 m²",2,False,3d071541-3136-3d3f-8a03-7eb042d354b0
79744797,"Albert-Wolf-Platz 1-2, Prohlis-Süd, Dresden",8,[Balkon/Terrasse],Frau Susanne Hering,True,,Wohnung,397 €,,51.00817,13.80398,Miete,01239,Dresden,Prohlis-Süd,Gemütliche 3 Zimmer mit Balkon!,"78,52 m²",3,False,3d071541-3136-3d3f-8a03-7eb042d354b0
79752507,"Großzschachwitz, Dresden",12,[],Herr Günther Langer,True,,Wohnung,,80.940 €,,,Kauf,01259,Dresden,Großzschachwitz,2-Raum-Eigentumswohnung in beliebter Wohnlage von Dresden,"52,79 m²",2,False,d3400867-82dd-3fc0-87e2-19a35d862891
79752847,"Albert-Wolf-Platz 1-2, Prohlis-Süd, Dresden",7,[Balkon/Terrasse],Frau Susanne Hering,True,,Wohnung,188 €,,51.00817,13.80398,Miete,01239,Dresden,Prohlis-Süd,*** Altersgerechte 1-Zimmer-Wohnung mit Duschbad ***,"26,89 m²",1,False,3d071541-3136-3d3f-8a03-7eb042d354b0
79754318,"Striesen-Ost, Dresden",12,[Balkon/Terrasse],Herr Damir Bradic,True,,Wohnung,,115.000 €,,,Kauf,01277,Dresden,Striesen-Ost,Lichtdurchflutete 2-Zimmer-Altbau-Wohnung mit Balkon zum Garten,55 m²,2,False,12c4612c-edc1-3f89-89c3-3d530b88170f
79757083,"Räcknitz/Zschertnitz, Dresden",5,[Balkon/Terrasse],Herr Mario Uhlmann,True,,Wohnung,,49.500 €,,,Kauf,01217,Dresden,Räcknitz/Zschertnitz,"KLEINE GELDANLAGE: 1 Zimmer, vermietet ( JNM ca. EUR 3.240,00 )",42 m²,1,False,87622b0c-510f-3ce4-a6a2-9dbcf03668c3
79759548,"Cossebaude/Mobschatz/Oberwartha, Dresden",14,"[Balkon/Terrasse, Garten]",Frau Annett Rambusch,True,,Wohnung,345 €,,,,Miete,01156,Dresden,Cossebaude/Mobschatz/Oberwartha,Singlewohnung mit Balkon!,"49,32 m²",2,False,c67b1f07-b620-34b0-b5ab-b605afe77616
79760178,"Am Dahlienheim 26, Leuben, Dresden",2,[], Vermietungsteam Dresden,True,,Wohnung,425 €,,51.0096,13.82309,Miete,01257,Dresden,Leuben,"ab August 2015 erfolgt hier der Balkonanbau, gern Auszubildenden- und Studentenbonus","62,55 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
79771575,"Striesen-Süd, Dresden",8,"[Provisionsfrei*, Balkon/Terrasse]", HBH Immobilien GmbH,True,,Wohnung,,209.500 €,,,Kauf,01277,Dresden,Striesen-Süd,gemütliche 3 Raum-Wohnung in Striesen,88 m²,3,False,9032e2b3-1ea2-3ea7-8c35-ca48ca81648d
79772653,"Sebnitzer Straße 33, Äußere Neustadt (Antonstadt), Dresden",8,[], Bettina van de Loo,True,,Wohnung,445 €,,51.06877,13.7577,Miete,01099,Dresden,Äußere Neustadt (Antonstadt),sanierte 2 Zimmer Wohnung in guter Lage von Dresden Neustadt in gepflegtem Wohnhaus,56 m²,2,False,5655d8be-4ae4-3de3-8708-40447646b3c6
79772740,"Heideparkstraße 8, Radeberger Vorstadt, Dresden",14,"[Provisionsfrei*, Balkon/Terrasse, Garten]",Frau Angela Blauhut,True,,Wohnung,,350.200 €,51.06968,13.78585,Kauf,01099,Dresden,Radeberger Vorstadt,"Ein Wohngebiet im Dreiklang: Geschichte, Natur & Kultur - Haus ""VERONICA""","105,4 m²",4,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
79772748,"Heideparkstraße 8, Radeberger Vorstadt, Dresden",17,"[Provisionsfrei*, Balkon/Terrasse, Garten]",Frau Angela Blauhut,True,,Wohnung,,271.200 €,51.06968,13.78585,Kauf,01099,Dresden,Radeberger Vorstadt,"Ein Wohngebiet im Dreiklang: Geschichte, Natur & Kultur - Haus ""VERONICA""","76,6 m²",2,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
79772819,"Heideparkstraße 8, Radeberger Vorstadt, Dresden",15,"[Provisionsfrei*, Balkon/Terrasse, Garten]",Frau Angela Blauhut,True,,Wohnung,,278.300 €,51.06968,13.78585,Kauf,01099,Dresden,Radeberger Vorstadt,"Ein Wohngebiet im Dreiklang: Geschichte, Natur & Kultur - Haus ""VIOLA""","87,2 m²",3,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
79772889,"Radeberger Vorstadt, Dresden",14,"[Provisionsfrei*, Balkon/Terrasse, Garten]",Frau Angela Blauhut,True,,Wohnung,,319.900 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,"Ein Wohngebiet im Dreiklang: Geschichte, Natur & Kultur - Haus ""ROSA""","104,3 m²",4,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
79772967,"Heideparkstraße 8, Radeberger Vorstadt, Dresden",14,"[Provisionsfrei*, Balkon/Terrasse, Garten]",Frau Angela Blauhut,True,,Wohnung,,342.200 €,51.06968,13.78585,Kauf,01099,Dresden,Radeberger Vorstadt,"Ein Wohngebiet im Dreiklang: Geschichte, Natur & Kultur - Haus ""ROSA""","104,3 m²",4,False,086b1bb2-9395-3a14-afd7-b2dfd77d0b65
79775364,"Hellerau/Wilschdorf, Dresden",6,[Provisionsfrei*], Bernd Jährig,False,900 m²,Haus,,305.000 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,einfach easy mit easy 1,135 m²,7,False,94be2b97-ebb3-38c7-9ca9-7ced643f8152
79775368,"Hellerau/Wilschdorf, Dresden",6,[Provisionsfrei*], Bernd Jährig,False,900 m²,Haus,,299.000 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,einfach easy mit easy 1,135 m²,7,False,94be2b97-ebb3-38c7-9ca9-7ced643f8152
79782888,"Unkersdorfer Straße 9, Cotta, Dresden",11,[Garten],Frau Kornelia Klügel,True,,Wohnung,325 €,,51.04958,13.69256,Miete,01157,Dresden,Cotta,Großzügig und sonnig Wohnen in Löbtau!,60 m²,2,False,68c163b7-c017-31c8-aa68-f80250f17998
79782982,"Gutenbergstraße 5, Johannstadt-Nord, Dresden",12,[Einbauküche],Frau Kornelia Klügel,False,,Wohnung,289 €,,51.05806,13.76928,Miete,01307,Dresden,Johannstadt-Nord,Single Appartement Nähe Uni-Klinikum,26 m²,1,False,68c163b7-c017-31c8-aa68-f80250f17998
79783053,"Am Weißiger Bach 133b, Weißig, Dresden",9,"[Balkon/Terrasse, Einbauküche, Garten]", Kerstin Mohr,True,,Wohnung,222 €,,51.068,13.88287,Miete,01328,Dresden,Weißig,Den Frühling genießen! Single-Terrassenwohnung in Weißig!,"29,22 m²",1,False,4b813e14-1294-30f6-abee-160210f86e5d
79787313,"Gerhart-Hauptmann-Straße 1, Seevorstadt-Ost, Dresden",13,"[Balkon/Terrasse, Einbauküche]",Frau Ines Köhler,True,,Wohnung,"681,50 €",,51.03707,13.7501,Miete,01219,Dresden,Seevorstadt-Ost,Wohnen am Großen Garten,"68,14 m²",2,False,37c628ba-6c01-318a-b44a-ec15bf09418b
79812806,"Hellerau/Wilschdorf, Dresden",6,[Provisionsfrei*], Bernd Jährig,False,500 m²,Haus,,269.000 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,Liebe auf den 1. Blick,135 m²,7,False,94be2b97-ebb3-38c7-9ca9-7ced643f8152
79853445,"Bühlau/Weißer Hirsch, Dresden",14,"[Balkon/Terrasse, Einbauküche]", Geschäftsstelle Dresden,True,,Wohnung,1.000 €,,,,Miete,01324,Dresden,Bühlau/Weißer Hirsch,"***Rarität am Weißen Hirsch, 3-Zimmer, Balkon, ON TOP-Dachterrasse mit Weitblick***",128 m²,3,False,eb40d8b3-26a6-384b-8054-09537dc958ba
79861395,"Käthe-Kollwitz-Ufer 26, Johannstadt-Nord, Dresden",26,"[Balkon/Terrasse, Garten]",Herr Jean Winkler,True,,Wohnung,570 €,,51.05978,13.76858,Miete,01307,Dresden,Johannstadt-Nord,2 - Zi. - Wohnung mit Balkon direkt an den Elbwiesen auch WG geeigent,"78,05 m²",2,False,e90e15fc-40f0-3f5a-8f2b-2fed53d342cc
79880151,"Bühlau/Weißer Hirsch, Dresden",18,[],Herr Mario Howard,False,2.581 m²,Haus,,1.100.000 €,,,Kauf,01324,Dresden,Bühlau/Weißer Hirsch,"Villa Waldhaus, Weißer Hirsch",695 m²,14,False,10e189bc-c5f7-3c88-b33d-5db8a81dd67b
79888565,"Am Weißiger Bach 133b, Weißig, Dresden",8,"[Balkon/Terrasse, Einbauküche, Garten]",Frau Kornelia Klügel,True,,Wohnung,235 €,,51.068,13.88287,Miete,01328,Dresden,Weißig,Ruhiges Single-Appartement wartet auf Ihren Einzug!,"29,22 m²",1,False,68c163b7-c017-31c8-aa68-f80250f17998
79892337,"Klotzsche, Dresden",13,[Balkon/Terrasse],Herr Alexander Jehmlich,True,,Wohnung,670 €,,,,Miete,01109,Dresden,Klotzsche,"Die Heide zum Greifen nahe!, www.cmdd.de",90 m²,3,False,a8111f92-a628-3f37-8e0a-cd1a2fb6cba8
79895895,"Striesen-Ost, Dresden",8,[],Frau Nicole Köhler 0351 31 44 17 12,False,,Wohnung,515 €,,,,Miete,01309,Dresden,Striesen-Ost,*** ruhige Lage! helle 2-Zimmer-Wohnung in sanierter Villa ***,62 m²,2,False,a51b0c07-9e50-33f4-aa25-96aca022af36
79896012,"Gruna, Dresden",7,"[Balkon/Terrasse, Einbauküche, Garten]", Jana Haufe,True,,Wohnung,,570.000 €,,,Kauf,01309,Dresden,Gruna,Penthouse mit großer Südterrasse und exklusiver Ausstattung,162 m²,4,False,c3f72355-e7d6-33ac-823e-af09ab47cbc5
79897381,"Bodenbacher Straße 16 , Gruna, Dresden",9,[Garten],Frau Daniela  Sura,False,,Wohnung,440 €,,51.03443,13.78009,Miete,01277,Dresden,Gruna,SONNEN- Maisonette am Großen Garten,65 m²,2,False,59995ec6-fa56-3148-b36d-bc2d2da24da9
79911086,"Sagarder Weg 2, Klotzsche, Dresden",8,[Balkon/Terrasse],Frau Marion Schob,False,,Wohnung,"468,06 €",,51.12332,13.78299,Miete,01109,Dresden,Klotzsche,Baden Sie doch Zuhause! 2-Zi. mit Dachterrassenbad,"68,33 m²",2,False,cbf71dd7-b1c4-311b-850b-fe1d62106b66
79924894,"Töpferstraße 8, Innere Altstadt, Dresden",10,[Balkon/Terrasse],Frau Petra Schubert,True,,Wohnung,736 €,,51.0523,13.74075,Miete,01067,Dresden,Innere Altstadt,Willkommen im QF! 2-Zimmer-Wohnung an der Frauenkirche,"61,3 m²",2,False,77f136ec-e8d5-312f-8039-5510b30b47e3
79925681,"Trachau, Dresden",3,[Balkon/Terrasse],Frau Karin Barthold,True,,Wohnung,725 €,,,,Miete,01129,Dresden,Trachau,Geräumige 4-Raum-Wohnung in charmantem Altbau,"96,6 m²",4,False,91842c08-d0d7-3953-8f09-844d349b1a28
79934494,"Langebrück/Schönborn, Dresden",3,[], Dipl.-Ing. Axel Beyer,True,1.200 m²,Haus,,789.000 €,,,Kauf,01465,Dresden,Langebrück/Schönborn,Attraktive denkmalgeschützte Villa für Kapitalanleger am Rand der Dresdner Heide,380 m²,13,False,8df2c949-da67-395e-9342-63ef25999e76
79934600,"Innere Altstadt, Dresden",4,[Balkon/Terrasse], Richert & Oertel Immobilien,True,,Wohnung,944 €,,,,Miete,01067,Dresden,Innere Altstadt,www.r-o.de +++ Hier macht Wohnen Spaß - Herrliche Altbauwohnung mitten im Zentrum,"104,86 m²",4,False,3f14d953-bd5c-39dc-b3b6-a782e6ac18d5
79936096,"Altenberger Straße 46, Striesen-Ost, Dresden",7,[Garten],Frau Regine Trapp,True,,Wohnung,300 €,,51.03682,13.80643,Miete,01277,Dresden,Striesen-Ost,2-Raum Dachgeschosswohnung in Dresden-Striesen (WG-geeignet),48 m²,2,False,61872066-d5fa-3f79-8d5b-e63b342aa3bc
79936801,"Pfotenhauerstr. 22, Johannstadt-Nord, Dresden",2,[], Vermietungsteam Dresden,True,,Wohnung,266 €,,51.05545,13.76401,Miete,01307,Dresden,Johannstadt-Nord,sanierte Wohnung,"48,21 m²",2,False,c046b743-8c52-376c-999f-371dc42cf575
79936841,"Conrad-Felixmüller-Str. 6, Strehlen, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,278 €,,51.0173,13.77684,Miete,01219,Dresden,Strehlen,GAGFAH GROUP - ca. 62 m² in Dresden-Strehlen,"61,72 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
79938172,"Innere Neustadt, Dresden",2,"[Provisionsfrei*, Balkon/Terrasse]",Herr Stefan Schwalbe,False,,Wohnung,,559.000 €,,,Kauf,01099,Dresden,Innere Neustadt,schöne Penthousewohnung über 2 Etagen Dresden Neustadt,161 m²,5,False,2faf288c-0c6b-3da4-9211-a614a2bb6fad
79956354,"Bönischplatz 9, Johannstadt-Nord, Dresden",2,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,334 €,,51.05579,13.76239,Miete,01307,Dresden,Johannstadt-Nord,Ich werde saniert! Wohnberechtigungsschein erforderlich!,"64,4 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
79956656,"Radeberger Vorstadt, Dresden",3,[],Frau Jeannine Krause,False,950 m²,Haus,,1.500.000 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,www.r-o.de+++ REPRÄSENTATIVES ANWESEN IN DER RADEBERGER VORSTADT,0 m²,18,False,f69b65e6-35d9-3bc2-a705-1385874b5293
79960426,"Liebstädter Straße 21, Gruna, Dresden",5,[Provisionsfrei*], Thomas Runge,True,,Wohnung,,49.500 €,51.02999,13.78747,Kauf,01277,Dresden,Gruna,"Kapitalanlage mit 6,55% Rendite, provisionsfrei direkt vom Eigentümer","43,4 m²",2,False,008daa79-7afb-3051-9d55-d0ee34f8cffa
79961100,"Pietzschstraße  14, Naußlitz, Dresden",16,"[Einbauküche, Garten]",Herr Andre Glock,True,,Wohnung,330 €,,51.03882,13.68146,Miete,01159,Dresden,Naußlitz,"geräumige 2-Raum-Wohnung mit Einbauküche,Bad mit Fenster im sanierten Altbau","49,99 m²",2,False,f7e900d8-3b37-30ab-8c4e-cda5916412f6
79961288,"Naußlitz, Dresden",12,[Provisionsfrei*],Frau Sissy Pawlick Mein Markenhaus ,True,845 m²,Haus,,392.700 €,,,Kauf,01169,Dresden,Naußlitz,Sie können Ihre Südterrasse genießen!,"164,47 m²",6,False,ea38c0ad-9155-319c-8c6b-d48ead86a20d
79961592,"Radeberger Vorstadt, Dresden",5,[Balkon/Terrasse],Herr Christian Falkenberg,True,,Wohnung,,307.638 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,"Bestlage Preußisches Viertel: Lichdurchflutete Eigentumswohnung, Sanierung 2015","113,94 m²",3,False,9a43dc2e-2349-3322-955d-c9242487a0c9
79962538,"Radeberger Vorstadt, Dresden",4,[Balkon/Terrasse],Herr Christian Falkenberg,True,,Wohnung,,274.806 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,"Bestlage Preußisches Viertel: Lichdurchflutete Eigentumswohnung, Sanierung 2015","101,78 m²",3,False,9a43dc2e-2349-3322-955d-c9242487a0c9
79963821,"Löbtau-Nord, Dresden",1,[Balkon/Terrasse],Herr Ronald Wolf,False,,Wohnung,,159.000 €,,,Kauf,01159,Dresden,Löbtau-Nord,schicke 3-Raum-Balkonwohnung in Dresden Löbtau mit Tiefgarage,80 m²,3,False,5042d3ef-d081-3730-9ee2-76093789c3a6
79963926,"Radeberger Vorstadt, Dresden",7,[Einbauküche],Frau Charlott Leßmann,True,,Wohnung,,74.900 €,,,Kauf,01099,Dresden,Radeberger Vorstadt,Die clevere Anlage! Solide DG-ETW in ruhiger Neustadtlage!,"46,19 m²",2,False,8548e9fc-03ed-33c0-9d97-59205374b3f7
79975911,"Hosterwitz/Pillnitz, Dresden",9,[Provisionsfrei*], Gerd Friedemann,False,430 m²,Haus,,213.999 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,Barrierefreies Wohnen im eigenen Haus,"98,87 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79975916,"Hosterwitz/Pillnitz, Dresden",10,[Provisionsfrei*], Gerd Friedemann,False,1.130 m²,Haus,,306.999 €,,,Kauf,01326,Dresden,Hosterwitz/Pillnitz,Wenn Träume wahr werden!,"214,4 m²",7,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79975923,"Weißig, Dresden",10,[Provisionsfrei*], Gerd Friedemann,False,710 m²,Haus,,220.999 €,,,Kauf,01328,Dresden,Weißig,Das Haus zum Leben zu Geburtstagskonditionen,"128,26 m²",4,False,c6a61172-6241-30c7-8dab-fdb70fa345e4
79982959,"Altenberger Str. 47, Striesen-Ost, Dresden",2,"[Provisionsfrei*, Balkon/Terrasse]", Irmela Beck,True,,Wohnung,,85.000 €,51.03667,13.80719,Kauf,01277,Dresden,Striesen-Ost,ZWANGSVERSTEIGERUNG - Sofort bezugsfertig! 2-Zimmer-Wohnung in Striesen,61 m²,2,False,6728348a-c211-376a-982f-eca46c314d96
80026332,"Stollestraße 41, Löbtau-Nord, Dresden",7,[Balkon/Terrasse], wohnungszentrum dresden,True,,Wohnung,,84.000 €,51.04424,13.69128,Kauf,01159,Dresden,Löbtau-Nord,ruhig und dennoch zentral - 2-Zimmer mit Balkon,"57,4 m²",2,False,fb898c63-b19b-37c2-9a61-fc196502b139
80026801,"Eisenacher Straße 3, Striesen-Ost, Dresden",9,"[Balkon/Terrasse, Einbauküche]",Herr Siegfried Sieber,True,,Wohnung,,56.000 €,51.04897,13.79513,Kauf,01277,Dresden,Striesen-Ost,Appartement in schönem sanierten Altbau in sehr guter Lage in Dresden-Striesen!,"38,5 m²",1,False,af0ac443-0180-38bf-b451-b2b235ebacfa
80040827,"Niederseidewitzer Weg 32, Leuben, Dresden",7,[Balkon/Terrasse],Herr Martin Lederer,True,,Wohnung,360 €,,51.01049,13.8146,Miete,01257,Dresden,Leuben,Musterwohnung montags von 16 Uhr bis 17 Uhr zu besichtigen oder nach Vereinbarung,"57,9 m²",3,False,d8d73a05-ee4a-3616-a016-ccf9dd2d27f6
80071905,"Rähnitzgasse 17, Innere Neustadt, Dresden",13,[],Herr Sebastian Schubert,True,,Wohnung,1.150 €,,51.05995,13.74075,Miete,01097,Dresden,Innere Neustadt,Barockviertel Dresden! Erstbezug nach Innensanierung - großzügige 2 - Zimmer - Galeriewohnung!,165 m²,3,False,ee2cd866-0db8-3ad6-9061-58cf0ecb078e
80072331,"Kaitzer Str. 135, Plauen, Dresden",9,"[Balkon/Terrasse, Garten]",Herr Sebastian Schubert,True,,Wohnung,998 €,,51.02412,13.70818,Miete,01187,Dresden,Plauen,"Erstbezug nach Innensanierung - Traumhafte 3, 5 - Zimmerwohnung mit Balkon",113 m²,"3,5",False,ee2cd866-0db8-3ad6-9061-58cf0ecb078e
80075688,"Radeberger Vorstadt, Dresden",8,[], Susann Müller,True,,Wohnung,510 €,,,,Miete,01099,Dresden,Radeberger Vorstadt,DER IMMO TIP 3-Raum-Dachgeschosswohnung direkt am Dresdner Waldschlösschen,73 m²,3,False,181a5f40-51b7-3ed1-a866-69fbbf3ba5f5
80076889,"Äußere Neustadt (Antonstadt), Dresden",11,[],Frau Jacqueline Böhme,True,,Wohnung,558 €,,,,Miete,01097,Dresden,Äußere Neustadt (Antonstadt),"TOP! 2,5 Zi im Dachgeschoß - Äußere Neustadt - sanierter Altbau - Kamin/Ofen mögl.",67 m²,"2,5",False,c75f14ce-c415-325b-8dc9-bbc87e91dce3
80092627,"Hellerau/Wilschdorf, Dresden",14,[],Herr André  Findeisen,True,1.050 m²,Haus,,485.000 €,,,Kauf,01109,Dresden,Hellerau/Wilschdorf,01109 - Baulücke - KfW-Stadthaus inkl. Fundamentplatte...Haus (schlüsselfertig) inkl. Grundstück,179 m²,5,False,aa044318-09c9-39dd-908c-00e67e16ada1
80093470,"Altweixdorf 20, Weixdorf, Dresden",2,[Provisionsfrei*],Herr Max  Oehme,False,346 m²,Haus,,260.000 €,51.14871,13.79753,Kauf,01108,Dresden,Weixdorf,Grundstück mit projektiertem Einfamilienhaus inklusive Baugenehmigung zu verkaufen,121 m²,"5,5",False,779d3035-c5e0-36e7-a26c-63b0de7c6407
80094793,"Naußlitz, Dresden",15,[],Herr André  Findeisen,True,1.360 m²,Haus,,635.000 €,,,Kauf,01169,Dresden,Naußlitz,01169 Blick über Dresden - Architektenvilla mit Studio-Loft im KfW 55-Standart-Haus inkl. Grundstück,235 m²,6,False,aa044318-09c9-39dd-908c-00e67e16ada1
80098043,"Rathener Str. 2, Großzschachwitz, Dresden",7,[Balkon/Terrasse],Frau Uta Schade,True,,Wohnung,"333,42 €",,51.00204,13.83852,Miete,01259,Dresden,Großzschachwitz,"saniert, preiswert, gut - einziehen+wohlfühlen","64,12 m²",3,False,148b0028-bdb6-3a6e-b8fe-37384243a8bf
80102687,"Berzdorfer Str. 26, Prohlis-Nord, Dresden",9,[Balkon/Terrasse], Vermietungsteam Dresden,True,,Wohnung,402 €,,51.00838,13.80104,Miete,01239,Dresden,Prohlis-Nord,sanierte 3-Zimmerwohnung im Herzen von Prohlis,"80,31 m²",3,False,c046b743-8c52-376c-999f-371dc42cf575
